year,day,month,weekend_nights,week_nights,room_type,is_Holiday,adr
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,3,0,6101
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,0,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,3,0,6500
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,10,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,1,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,11,9,0,1,0,0,2499
2015,12,9,0,1,0,0,2499
2015,12,9,0,1,0,0,2499
2015,12,9,0,1,0,0,2499
2015,12,9,0,1,3,0,6101
2015,12,9,0,1,0,0,2499
2015,12,9,0,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,5,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,12,9,1,1,0,0,2499
2015,13,9,1,0,0,0,2499
2015,13,9,1,0,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,5,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,3,0,6500
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,0,0,0,2499
2015,13,9,1,0,0,0,2499
2015,13,9,1,1,0,0,2499
2015,13,9,1,1,0,0,2499
2015,14,9,1,0,0,0,2499
2015,14,9,1,0,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,3,0,6500
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,3,0,6500
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,5,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,3,0,6500
2015,14,9,1,1,0,0,2499
2015,14,9,1,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,1,1,0,0,2499
2015,15,9,1,1,0,0,2499
2015,15,9,1,1,0,0,2499
2015,15,9,1,1,0,0,2499
2015,15,9,0,1,5,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,0,1,0,0,2499
2015,15,9,1,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,3,0,6101
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,5,0,2499
2015,16,9,0,1,3,0,6101
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,3,0,6101
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,5,0,2499
2015,16,9,0,1,3,0,6101
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,0,1,0,0,2499
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,3,0,6500
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,3,0,6500
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,3,0,6500
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,0,0,2499
2015,16,9,1,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,3,0,6101
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,3,0,6101
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,3,0,6101
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,3,0,6101
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,3,0,6101
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,0,1,0,0,2499
2015,17,9,1,1,0,0,2499
2015,17,9,1,1,0,0,2499
2015,17,9,1,1,0,0,2499
2015,17,9,1,1,0,0,2499
2015,17,9,1,1,0,0,2499
2015,17,9,1,1,0,0,2499
2015,17,9,1,1,3,0,6500
2015,17,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,3,0,6101
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,0,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,18,9,1,1,0,0,2499
2015,19,9,0,1,0,0,2499
2015,19,9,0,1,0,0,2499
2015,19,9,0,1,0,0,2499
2015,19,9,0,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
2015,19,9,1,1,0,0,2499
